Random waveform, random seed
Total number of intervals = 120 (22276, 35818, 108687, 83881, 18508, 34794, 11141, 7002, 65334, 44199, 48716, 53210, 93149, 74825, 75173, 36210, 71882, 69777, 62878, 33743, 85944, 51806, 16021, 21723, 93121, 17578, 51217, 81476, 34359, 44895, 100441, 97154, 77687, 74468, 60879, 48077, 24328, 93223, 58981, 69731, 30602, 7037, 20626, 38747, 81503, 67423, 93790, 34403, 61447, 24710, 109148, 62367, 61372, 37856, 26540, 104487, 47637, 79148, 67156, 9741, 96307, 23503, 91112, 71099, 34102, 30715, 27436, 37175, 30002, 8810, 99711, 7566, 87019, 57445, 79994, 105254, 22427, 63136, 77622, 44205, 41639, 71520, 60158, 96704, 83235, 77748, 59651, 90622, 24974, 27461, 32505, 70109, 85491, 89686, 45019, 81077, 33551, 10450, 54557, 43621, 105293, 47087, 82489, 47499, 70628, 85884, 90305, 55157, 48414, 24835, 108353, 36501, 37550, 30233, 108116, 37878, 77451, 100545, 62066, 37451)
Average QPS expected = 57401
Timestamp start: 1778956592445
Timestamp end: 1778958392749

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      315.1   115.7   127.6   182.0   196.5   302.8   352.9   379.1   397.6   420.2   448.9   493.1   589.9   774.4  3133.7  48701.1    48716
read      313.2   111.2   127.6   181.1   195.2   298.2   350.4   378.0   397.4   420.7   450.5   495.9   593.8   807.1  2591.6  53245.5    53210
read      358.5   217.3   127.6   187.5   203.0   306.3   365.7   402.5   433.7   477.5   548.8   695.5  1221.0  2328.5  4991.5  93080.1    93149
read      317.6   128.4   127.6   180.5   194.5   292.8   348.1   379.4   402.0   430.4   468.4   532.8   687.9  1140.8  2878.8  74875.4    74825
read      318.7   141.9   127.6   180.4   194.4   292.2   347.8   379.4   402.1   430.9   469.5   535.8   699.2  1321.0  3985.5  75043.9    75173
read      326.9   142.1   127.6   188.8   204.9   316.6   362.7   387.1   403.5   425.0   452.3   495.0   597.4  1407.8  5271.5  36203.7    36210
read      318.8   137.6   127.6   181.2   195.1   293.3   349.0   380.3   402.7   431.4   468.7   532.1   688.2  1279.8  3829.0  71799.9    71882
read      316.8   122.4   127.6   181.3   195.2   292.9   348.6   379.6   401.7   429.6   466.2   526.7   677.0  1013.7  2628.4  69877.2    69777
read      316.1   126.1   127.6   180.9   194.8   295.2   350.2   379.9   401.0   427.2   461.7   514.6   647.9   981.3  3230.7  62845.9    62878
read      316.5    96.0   127.6   189.4   205.3   310.3   351.9   373.8   390.4   408.4   432.9   470.4   546.9   699.9  2182.3  33690.7    33743
read      338.6   177.1   127.6   185.0   199.9   300.2   358.1   392.3   419.2   454.7   505.5   611.0   936.7  1890.9  4463.5  85906.6    85944
read      315.6   114.7   127.6   182.5   196.8   301.0   353.1   380.5   399.6   423.0   453.0   498.4   600.0   801.1  3342.8  51819.0    51806
read      333.7   207.6   137.8   193.8   211.4   313.8   357.0   380.8   398.3   419.7   446.9   492.7   689.4  2828.0  7888.6  16042.4    16021
read      346.4   167.8   127.6   189.2   206.4   327.3   383.1   412.0   432.4   457.0   487.3   535.7   731.1  2374.5  4673.0  21765.9    21723
read      390.5   406.8   127.6   189.0   205.1   309.2   368.8   406.2   438.3   483.5   555.4   733.3  2344.7  5360.7  8055.5  93067.1    93121
read      335.4   160.2   137.8   193.5   211.5   319.4   365.9   391.0   408.4   430.4   459.2   502.7   658.1  2064.8  7084.4  17523.2    17578
read      329.9   149.4   127.6   184.0   198.9   308.7   363.8   393.7   415.5   441.3   476.2   534.8   700.0  1712.9  4446.0  51170.4    51217
read      330.2   151.1   127.6   183.1   197.5   297.2   354.8   388.2   413.7   447.1   494.7   584.9   844.0  1426.8  3148.6  81536.4    81476
read      318.3   105.4   127.6   189.7   205.5   311.4   354.4   376.6   393.2   412.0   435.6   472.7   548.7   743.0  3359.5  34377.9    34359
read      318.9   112.0   127.6   184.6   199.4   307.4   357.3   383.4   401.2   424.0   453.0   496.7   592.5   779.6  3326.5  44900.4    44895
read      394.2   294.3   127.6   191.9   209.2   317.4   380.3   424.1   462.8   521.3   627.5   870.5  1620.1  2955.4  7341.2 100439.1   100441
read      387.0   300.8   127.6   190.0   206.4   312.6   373.5   415.3   452.0   504.3   598.7   817.6  1686.8  3285.5  7481.6  97262.4    97154
read      327.3   153.6   127.6   182.7   197.0   296.5   353.1   385.8   409.9   441.1   485.5   566.2   788.6  1519.6  4232.6  77776.8    77687
read      324.3   131.4   127.6   183.3   197.8   297.9   354.1   386.0   409.2   438.7   479.9   548.8   726.9  1131.2  3032.2  74464.0    74468
read      318.0   131.0   127.6   180.7   194.6   297.3   351.8   381.2   402.0   428.8   463.7   520.7   665.1  1056.5  3346.0  60852.6    60879
read      321.5   117.5   127.6   183.9   198.7   307.1   359.2   387.1   406.3   430.7   462.4   508.0   621.6   840.0  3112.1  48017.7    48077
read      322.7    98.4   127.6   197.5   216.2   316.5   354.3   374.4   390.4   407.4   431.7   468.2   545.2   746.3  2842.1  24291.5    24328
read      361.9   225.7   127.6   187.8   203.4   307.2   366.8   403.8   435.9   480.7   553.2   707.8  1300.8  2355.9  4505.1  93237.5    93223
read      318.6   126.7   127.6   181.7   195.9   298.9   353.9   383.5   404.0   430.5   464.3   516.1   643.2   950.9  3647.3  58981.3    58981
read      319.0   125.8   127.6   181.0   195.0   295.3   350.6   381.5   403.4   432.1   469.7   534.9   686.8  1045.1  2986.7  69731.1    69731
read      321.7   108.5   127.6   192.9   209.9   315.2   355.6   376.8   393.1   411.6   435.4   473.3   560.6   827.3  3136.8  30654.3    30602
read      284.5    95.2   137.8   196.4   208.9   272.2   300.9   317.1   330.0   344.8   366.8   401.0   505.8  1084.1  2951.4   7039.9     7037
read      347.8   216.0   127.6   189.8   207.2   325.4   378.2   405.9   426.7   450.7   480.6   531.9   758.9  3328.8  7694.4  20547.6    20626
read      383.3   286.3   127.6   184.8   202.5   341.2   416.7   457.9   486.3   518.7   562.6   633.6  1137.7  4287.7  7851.2  38706.0    38747
read      360.8   359.8   127.6   185.3   200.4   301.5   359.4   393.8   420.9   455.7   505.6   618.5  1510.8  5226.5  8901.8  81569.3    81503
read      322.3   127.8   127.6   182.0   196.3   297.7   353.5   384.9   407.4   435.6   474.5   541.5   710.5  1143.7  2541.8  67360.4    67423
read      377.8   270.8   127.6   189.6   205.9   312.2   372.9   413.2   447.8   497.0   582.7   771.9  1486.5  2919.8  7168.1  93883.8    93790
read      325.0   101.2   127.6   191.6   208.5   318.1   361.8   385.3   401.3   422.2   448.1   488.3   575.8   748.4  2368.5  34385.9    34403
read      317.6   121.0   127.6   181.7   195.9   298.1   352.7   382.1   402.9   429.0   462.7   514.5   642.0   936.9  3168.1  61426.9    61447
read      321.3   100.0   127.6   197.1   215.8   315.9   352.4   372.1   387.4   403.6   428.6   465.2   543.0   745.4  2989.4  24697.2    24710
read      423.9   348.6   127.6   199.2   218.6   331.3   400.0   451.9   498.5   570.2   686.1   957.6  1856.3  3530.6  7895.0 109075.5   109148
read      319.0   119.9   118.1   181.9   196.2   298.3   353.7   384.1   405.2   432.3   467.0   523.1   656.4   920.7  2474.5  62382.2    62367
read      320.3   124.1   127.6   182.0   196.4   299.4   355.0   385.5   406.8   433.5   468.1   524.5   657.9  1045.1  3115.7  61273.1    61372
read      325.7   105.3   127.6   190.8   207.3   317.2   363.7   388.5   405.1   426.8   453.9   494.8   582.7   749.5  3115.5  37849.0    37856
read      333.4   109.9   127.6   199.8   219.3   326.3   366.8   389.3   404.3   425.5   451.6   491.2   579.3   827.8  3383.6  26534.5    26540
read      415.2   342.0   127.6   195.8   214.2   324.6   390.9   437.8   482.0   548.2   666.3   946.5  1880.0  3433.8  7771.8 104537.8   104487
read      322.2   123.5   127.6   184.7   199.7   308.6   360.3   387.4   405.9   429.7   459.9   504.9   616.7   892.5  3881.1  47648.7    47637
read      343.4   240.4   127.6   183.6   198.6   302.4   361.3   395.7   422.8   457.3   505.6   605.2   954.7  2914.4  8533.5  79118.4    79148
read      322.8   139.9   127.6   180.2   194.6   298.3   355.2   386.8   409.4   437.3   475.5   539.7   698.9  1259.4  3937.8  67242.9    67156
read      325.2   254.5   137.8   200.7   215.6   298.0   334.8   355.5   370.5   389.8   414.7   459.2   833.8  4263.1  7949.3   9741.7     9741
read      529.3   801.1   127.6   199.4   219.1   327.8   393.0   441.2   489.1   570.2   742.1  1572.8  4312.1  8102.8 13009.1  96215.3    96307
read      322.3   101.5   127.6   197.1   216.2   316.3   353.9   373.9   389.5   405.6   429.7   465.5   541.9   765.1  3749.6  23576.9    23503
read      356.6   215.9   127.6   187.1   202.5   306.4   366.9   404.0   435.7   479.1   547.4   681.3  1149.9  2292.7  6344.5  91102.8    91112
read      319.0   128.1   127.6   180.4   194.5   294.9   351.5   383.1   405.3   434.1   471.1   533.8   679.8  1058.3  2968.1  71111.1    71099
read      321.9   107.0   127.6   189.4   206.0   315.4   359.2   382.4   398.7   418.7   443.1   480.7   557.1   728.1  2767.2  34099.7    34102
read      325.4    97.8   127.6   192.4   210.2   319.7   361.9   384.6   400.3   420.3   444.8   482.9   562.2   731.5  2295.8  30725.0    30715
read      326.3   128.7   137.8   194.6   213.2   320.1   360.4   382.3   397.8   416.9   439.7   476.6   556.1   746.5  3523.0  27537.4    27436
read      320.9   105.1   127.6   187.5   203.2   313.5   359.0   383.1   399.8   420.7   446.6   486.8   568.7   726.2  2335.8  37149.2    37175
read      322.6   124.5   127.6   191.9   209.1   316.4   357.6   379.6   395.5   414.3   436.8   473.6   549.3   739.1  3406.3  29986.7    30002
read      302.4   105.8   137.8   197.9   212.4   290.0   324.2   343.4   358.1   374.1   397.3   433.0   532.1  1437.2  3136.1   8802.9     8810
read      509.5   715.2   127.6   199.8   219.1   329.2   397.4   448.6   496.9   575.7   723.5  1401.6  3931.2  7819.7 10001.1  99617.1    99711
read      303.7   215.3   137.8   197.5   210.8   282.6   315.0   333.8   346.7   364.6   387.1   424.9   593.1  3366.8  7927.4   7583.5     7566
read      399.3   500.6   127.6   186.2   201.9   306.2   366.6   403.6   435.3   479.6   550.0   712.9  2829.5  7086.4 10760.4  86927.1    87019
read      318.7   113.6   127.6   181.2   195.7   300.7   355.8   385.7   406.4   432.2   465.3   515.2   635.3   846.0  2092.4  57317.3    57445
read      330.4   159.7   127.6   182.4   197.1   298.9   357.0   390.5   416.0   448.7   494.0   576.7   790.1  1493.7  4751.6  79884.7    79994
read      412.6   357.8   127.6   194.1   212.1   318.4   380.3   424.5   464.3   529.2   654.2   977.8  1991.4  3462.3  7845.5 105189.3   105254
read      352.6   176.4   137.8   193.1   211.9   332.2   387.0   416.8   437.8   463.5   495.6   544.7   720.1  2438.6  5168.0  22476.6    22427
read      356.4   409.1   127.6   180.2   194.4   294.4   351.1   383.1   405.6   434.6   473.4   546.0  2195.0  5810.0  8779.5  63198.4    63136
read      326.3   161.6   127.6   181.2   195.5   295.6   353.0   386.1   410.7   442.1   485.8   561.6   761.2  1709.6  4148.7  77653.6    77622
read      318.5   108.7   127.6   184.0   199.2   307.7   357.2   383.2   401.2   423.7   451.7   493.7   585.0   766.1  2802.2  44209.3    44205
read      317.5   110.3   127.6   184.5   199.7   308.5   355.5   380.2   397.7   418.8   445.2   486.6   577.4   757.8  3328.5  41685.3    41639
read      319.4   134.7   127.6   180.1   194.1   293.9   350.7   382.6   405.3   434.4   471.8   536.7   688.5  1239.8  3333.6  71541.5    71520
read      317.8   129.1   127.6   179.7   193.8   297.1   353.0   383.3   404.3   431.1   465.4   519.1   647.3  1065.8  3451.3  60137.3    60158
read      368.5   250.5   127.6   187.9   203.7   306.3   366.4   404.7   438.5   487.7   573.0   749.1  1376.2  2663.1  6762.8  96665.0    96704
read      332.1   155.6   127.6   182.6   197.4   297.9   356.5   391.0   417.8   452.6   501.7   592.8   833.7  1449.1  3522.4  83382.2    83235
read      319.8   132.9   127.6   180.2   194.4   293.0   349.3   381.3   404.1   434.2   474.7   544.0   710.1  1161.4  3309.9  77718.5    77748
read      317.7   126.7   127.6   180.3   194.7   298.2   353.5   383.5   404.2   430.6   464.1   514.7   637.4   902.0  3627.1  59678.9    59651
read      349.7   193.6   127.6   185.7   201.0   303.9   363.4   399.9   430.3   471.2   537.3   663.6  1067.9  1972.6  4175.8  90668.1    90622
read      328.6   142.5   127.6   198.5   217.3   319.9   359.8   381.1   396.3   414.7   437.0   474.6   562.4  1277.8  6531.1  24972.3    24974
read      326.4    96.0   127.6   197.1   215.6   320.7   361.6   383.5   398.8   418.1   441.2   476.0   548.6   693.1  2348.6  27488.1    27461
read      326.7   125.7   127.6   192.5   209.9   319.5   363.8   387.1   402.8   423.6   448.8   486.5   566.3   767.6  3734.9  32585.8    32505
read      317.0   130.9   127.6   180.3   194.2   292.9   348.8   380.0   402.3   430.6   467.2   528.8   677.5  1082.0  2905.1  70080.2    70109
read      336.3   170.2   127.6   183.6   198.3   298.5   356.9   391.7   419.2   455.3   507.2   611.8   909.8  1643.8  4046.2  85457.8    85491
read      348.6   188.7   127.6   186.4   201.6   303.8   363.3   399.4   429.3   468.7   532.0   658.1  1054.9  1911.9  3873.2  89627.9    89686
read      325.9   123.6   127.6   185.2   200.6   312.8   364.5   392.2   411.8   434.9   465.4   509.5   622.8   871.5  3508.5  45036.1    45019
read      344.8   185.3   127.6   184.9   200.3   305.5   364.8   399.9   428.3   465.0   520.3   626.6   969.0  2013.5  4524.4  81165.7    81077
read      325.4   108.0   127.6   191.2   208.3   318.1   362.3   385.8   401.8   422.9   449.1   489.1   575.0   747.4  3150.9  33597.0    33551
read      307.8   135.3   137.8   195.5   210.9   293.4   329.0   348.5   363.9   381.3   403.4   441.7   574.7  1930.5  3849.2  10491.7    10450
read      341.2   198.8   127.6   182.3   197.3   309.1   366.8   398.3   422.8   453.0   494.8   577.9   918.0  2577.1  5524.5  54579.8    54557
read      319.6   108.3   127.6   184.8   200.0   308.8   358.1   384.0   401.7   424.4   452.8   495.7   591.6   766.6  2372.4  43575.8    43621
read      405.9   324.0   127.6   195.0   213.1   320.8   386.1   432.2   473.6   539.6   649.1   900.2  1734.6  3388.0  7804.0 105455.4   105293
read      324.7   154.6   127.6   183.0   198.0   307.9   360.0   387.7   406.7   430.8   462.3   509.2   643.0  1663.5  4516.9  47081.0    47087
read      336.4   174.8   127.6   182.6   197.2   298.8   357.8   392.5   419.8   455.2   506.1   608.3   909.5  1840.6  4063.2  82497.4    82489
read      318.0   117.8   127.6   182.0   196.9   304.7   356.5   383.9   402.5   426.2   455.9   499.8   606.1   797.3  3182.7  47516.7    47499
read      323.5   159.0   127.6   179.9   194.1   295.2   352.2   384.5   407.6   436.6   476.2   543.4   731.9  1890.8  4233.9  70707.1    70628
read      334.0   161.8   127.6   182.4   197.1   297.6   355.9   390.2   417.1   452.7   504.1   606.3   882.8  1567.1  3672.2  85941.7    85884
read      360.4   227.3   127.6   187.6   203.3   308.6   369.8   408.4   440.8   484.0   549.7   685.4  1218.6  2409.5  6336.3  90317.7    90305
read      321.5   143.7   127.6   181.7   196.2   302.0   357.2   386.8   407.5   433.5   466.6   519.2   644.8  1043.9  5235.4  55135.5    55157
read      318.8   119.1   127.6   182.2   197.1   304.9   356.9   384.7   403.4   427.4   457.9   502.8   611.7   809.1  3048.9  48476.7    48414
read      322.6    94.7   137.8   195.2   213.7   316.5   355.6   376.2   392.1   409.8   433.3   469.8   550.4   748.3  2720.6  24807.9    24835
read      410.0   357.5   127.6   194.2   212.2   317.5   378.0   421.5   460.6   522.4   640.7   954.6  2008.3  3485.6  7857.0 108241.6   108353
read      320.5   114.3   118.1   186.5   202.3   312.4   358.0   382.1   398.8   419.9   446.1   486.8   579.9   747.8  4053.4  36483.4    36501
read      319.2   116.4   127.6   186.7   202.3   310.9   356.8   380.9   398.1   419.1   444.7   484.2   573.5   746.4  2657.4  37608.9    37550
read      322.5   101.4   127.6   191.2   208.4   315.9   358.3   380.8   396.8   416.2   440.0   478.6   563.5   741.2  3019.6  30218.9    30233
read      420.5   378.7   127.6   196.9   215.5   322.8   385.5   429.8   469.7   534.7   655.9   986.7  2208.9  3639.8  7908.7 108158.5   108116
read      329.9   117.9   127.6   191.0   208.2   321.7   367.3   391.8   408.8   430.0   457.8   499.9   605.0   862.3  3263.0  37761.6    37878
read      328.4   139.4   127.6   184.8   199.8   302.0   358.2   390.0   413.4   442.8   483.8   556.0   742.1  1184.6  3324.2  77388.9    77451
read      360.7   202.4   127.6   191.7   208.4   313.1   372.7   410.8   441.6   483.0   545.9   676.4  1142.4  2075.8  3751.7 100641.8   100545
read      322.3   121.9   127.6   183.5   198.4   302.4   358.0   388.0   409.1   435.0   468.9   524.8   660.0   951.0  2950.0  62081.3    62066
read      324.6   106.9   127.6   190.7   207.8   316.8   361.5   385.1   401.2   422.2   448.3   489.1   580.8   758.7  3182.2  37447.7    37451

Total QPS = 57401.3 (103322384 / 1800.0s)

Total connections = 64
Misses = 0 (0.0%)
Skipped TXs = 0 (0.0%)

RX 25520628848 bytes :   13.5 MB/s
TX          0 bytes :    0.0 MB/s
Warning! Detected max cpu usage > 95%
CPU Usage Stats (avg/min/max): 100.00%,49.75%,100.00%
