Random waveform, supplied seed
Total number of intervals = 330 (6927, 52892, 98921, 61129, 40613, 53226, 38560, 103465, 104758, 94759, 37799, 8296, 69443, 12517, 43591, 20430, 93758, 10485, 16518, 83230, 5484, 55611, 20774, 96726, 32442, 73039, 74055, 51197, 59442, 35654, 78747, 42212, 52488, 36950, 16762, 79473, 61431, 87172, 108181, 80515, 37149, 13444, 72057, 70041, 90162, 52082, 24258, 72013, 58012, 45398, 50177, 34504, 66010, 73937, 55020, 53235, 97743, 5419, 14764, 7451, 48208, 16149, 78989, 18886, 75954, 44409, 16431, 85707, 58253, 103867, 21604, 90401, 84467, 99700, 32052, 18173, 67789, 51929, 83850, 18614, 29315, 108090, 27024, 49907, 9150, 34328, 51881, 14569, 81517, 78694, 93409, 39093, 18729, 70818, 21942, 91810, 39588, 40957, 62645, 15539, 107672, 32954, 58866, 23739, 54701, 60706, 72350, 58661, 34912, 103268, 38703, 83358, 57408, 86837, 33517, 66204, 73758, 99742, 109462, 94453, 44096, 100467, 8576, 59359, 7614, 60329, 43762, 67038, 26095, 71173, 109276, 13150, 61250, 84472, 82226, 27671, 98736, 106314, 105027, 96867, 89493, 50538, 22083, 48618, 94298, 63579, 64573, 77178, 29824, 64495, 20917, 85651, 61935, 50216, 72251, 71798, 19701, 24952, 81838, 26648, 24837, 29420, 103882, 70314, 61679, 49557, 19325, 9128, 94933, 24327, 71896, 93771, 20452, 42338, 72627, 80603, 49049, 92305, 56889, 78036, 71583, 72609, 107382, 86530, 16550, 84534, 72631, 49291, 62175, 80213, 16566, 53985, 101949, 24076, 52574, 106271, 105451, 86087, 29108, 101115, 74326, 75832, 94901, 15809, 28874, 51882, 32653, 41676, 63019, 99164, 47055, 62394, 98519, 32122, 49464, 24034, 77363, 91698, 38997, 86028, 83012, 15024, 56640, 97362, 107412, 65030, 79278, 47544, 105368, 58181, 56960, 14849, 63672, 48289, 11797, 10781, 49362, 102119, 46213, 97025, 18351, 21426, 43013, 67376, 36043, 6255, 102499, 26263, 56974, 40869, 46514, 11431, 58600, 68058, 54502, 64022, 52142, 101375, 40606, 47485, 48977, 38615, 80279, 75843, 67095, 41325, 55752, 85561, 14194, 88002, 90515, 109283, 26699, 37400, 19307, 11527, 83787, 22209, 75169, 73833, 94641, 61338, 91825, 77235, 37257, 32057, 108618, 72930, 43714, 87369, 56640, 97360, 79788, 11352, 87962, 40663, 59386, 48302, 19398, 82197, 77387, 72753, 7720, 46279, 42102, 90892, 39976, 61084, 16735, 45909, 28976, 84704, 101822, 92571, 12106, 58568, 51319, 21556, 14191, 29072, 16350, 86891, 104441, 8906, 42175, 51797, 76678, 19630, 100132, 40498)
Average QPS expected = 57280
Timestamp start: 1778962964068
Timestamp end: 1778964614449

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      407.6   364.3   127.6   193.6   211.3   310.7   363.9   400.2   434.5   496.8   646.6  1042.3  2115.3  3369.9  7789.2 103056.4   103268
read      323.0   112.0   127.6   188.7   204.9   313.7   360.4   385.2   402.1   424.4   452.0   493.1   584.2   769.4  3271.9  38623.2    38703
read      344.3   173.5   127.6   185.9   201.6   305.8   364.0   399.2   428.2   465.6   522.1   626.5   950.3  1839.6  3424.9  83431.2    83358
read      320.7   129.0   127.6   181.7   196.3   300.3   355.3   385.8   407.5   434.2   468.2   522.0   646.7  1173.6  2998.7  57552.2    57408
read      337.9   172.2   127.6   185.2   200.3   300.8   356.8   391.1   418.9   455.6   508.3   608.8   905.7  1847.0  4720.4  86979.4    86837
read      327.6   113.6   127.6   193.0   210.4   320.4   364.5   388.1   403.8   424.9   450.4   488.3   569.4   783.3  4044.1  33644.4    33517
read      321.8   123.9   127.6   182.0   196.6   299.9   354.6   385.5   407.7   435.9   472.5   534.4   671.2  1053.0  2656.9  66247.6    66204
read      320.3   129.9   127.6   182.5   196.9   296.0   350.4   381.6   403.9   433.5   471.2   536.4   682.5  1051.5  3514.8  73762.8    73758
read      381.2   275.9   127.6   190.9   207.7   309.7   366.1   403.7   439.9   498.5   608.0   835.1  1534.8  2745.8  7188.8  99570.8    99742
read      456.9   506.4   127.6   203.1   222.5   327.1   379.6   416.6   450.7   506.8   681.0  1360.4  2775.3  4833.9  8899.9 109269.0   109462
read      357.7   199.2   127.6   189.6   205.9   308.3   365.7   402.4   434.7   481.4   557.7   692.6  1116.6  1981.2  4468.6  94378.2    94453
read      323.9   120.5   127.6   188.1   203.7   312.1   361.6   388.2   406.4   429.3   457.4   498.6   588.9   804.0  3804.8  44153.6    44096
read      378.8   255.9   127.6   191.3   208.5   310.7   367.5   405.9   443.0   501.6   610.1   816.5  1450.7  2463.5  5957.4 100566.2   100467
read      302.1   114.3   137.8   202.3   217.1   289.9   320.5   339.0   352.5   369.5   392.5   429.0   539.0  1232.8  3994.9   8508.6     8576
read      616.0   784.5   127.6   189.9   207.8   349.9   463.6   581.9   721.0   963.8  1344.1  2075.0  3746.6  7924.7 10363.0  59048.6    59359
read      296.4   116.1   137.8   202.0   215.0   283.5   313.5   330.6   342.6   358.7   378.7   415.3   535.2  1682.8  5212.7   7592.4     7614
read      446.3   559.2   127.6   185.4   201.2   313.2   377.5   420.0   455.8   506.6   629.2  1238.4  3005.3  7495.1  9288.4  60251.0    60329
read      323.9   118.3   127.6   187.4   203.0   312.2   361.5   387.6   405.1   428.5   457.1   499.4   595.4   890.9  3632.7  43706.2    43762
read      318.6   133.0   127.6   181.8   196.2   297.3   351.4   381.9   403.5   431.4   467.2   527.0   656.8   886.8  3241.9  67168.2    67038
read      321.6   104.1   127.6   196.7   214.9   315.3   353.5   373.8   390.0   407.2   431.2   467.7   543.8   762.4  3134.0  26099.2    26095
read      326.0   132.2   127.6   183.8   198.9   301.8   356.8   388.9   412.9   443.1   483.5   548.6   692.9  1007.9  2969.4  71264.0    71173
read      450.5   473.8   127.6   202.0   221.6   326.0   379.0   417.3   453.8   517.2   692.0  1293.5  2690.0  4602.0  8074.4 109160.2   109276
read      328.1   105.1   137.8   204.5   223.5   316.8   355.6   377.2   393.5   412.2   436.1   476.9   595.1  1405.5  2490.2  13182.8    13150
read      660.4   944.8   127.6   188.2   204.2   317.7   408.9   498.5   664.2  1099.9  1657.0  2677.7  4463.1  8069.9 13499.5  61052.4    61250
read      328.6   143.9   127.6   184.3   199.2   299.2   354.2   386.9   411.8   444.2   490.2   572.2   761.3  1363.5  3488.5  84488.8    84472
read      322.9   137.2   127.6   182.7   197.4   295.9   349.9   381.8   405.2   436.3   478.8   550.8   719.0  1217.0  2769.2  82301.8    82226
read      321.1    89.3   127.6   195.5   213.2   316.0   355.1   375.7   391.7   409.2   432.5   467.6   542.7   690.8  1516.3  27679.6    27671
read      373.0   257.3   127.6   190.3   206.8   309.4   366.4   404.0   439.3   494.6   588.7   767.8  1375.8  2593.1  7302.7  98777.0    98736
read      422.8   394.4   127.6   197.0   216.0   317.9   370.8   407.3   442.4   502.2   659.9  1151.0  2237.9  3437.0  7874.2 106387.8   106314
read      409.0   356.3   127.6   194.6   212.8   314.9   369.3   407.3   444.7   506.7   646.1  1022.3  1996.2  3339.5  7873.7 104991.8   105027
read      363.4   216.1   127.6   189.2   205.6   307.6   364.9   402.4   436.3   488.9   577.1   733.5  1229.9  2046.5  4062.7  96765.4    96867
read      353.9   215.0   127.6   187.2   202.9   307.5   365.6   402.2   433.7   477.4   546.6   669.9  1045.1  2083.6  7669.0  89473.2    89493
read      325.5   112.8   127.6   185.0   200.0   308.2   362.2   392.1   413.9   439.7   473.2   528.0   649.1   818.4  1733.1  50611.4    50538
read      326.8   100.3   137.8   201.6   220.6   319.6   357.9   378.9   394.4   412.7   436.4   475.4   559.0   750.0  3674.5  22105.4    22083
read      321.0   122.1   127.6   184.7   199.7   306.9   358.1   385.6   404.3   428.5   458.7   502.9   607.9   815.5  3625.3  48433.2    48618
read      364.1   224.2   127.6   188.9   205.3   309.3   367.8   405.0   439.7   490.8   575.2   722.2  1211.8  2191.3  6012.1  94021.6    94298
read      319.7   120.1   127.6   182.2   196.7   299.3   353.7   384.4   406.1   434.1   468.9   525.9   647.1   859.3  2573.5  63323.6    63579
read      320.3   127.2   127.6   182.3   196.9   299.3   353.4   383.6   405.0   432.9   468.0   525.4   654.3  1047.7  3216.8  64514.2    64573
read      327.7   135.5   127.6   183.5   198.4   300.7   356.1   388.6   413.2   444.7   488.8   563.9   738.8  1169.3  3056.0  77127.0    77178
read      325.1    94.9   127.6   194.5   212.9   319.1   360.9   383.0   398.6   418.0   441.4   477.4   550.4   787.4  1982.8  29873.8    29824
read      321.0   133.0   127.6   182.0   196.7   300.1   354.7   385.3   407.0   434.2   469.6   527.2   650.8   921.4  5507.0  64473.0    64495
read      327.2   104.3   137.8   204.6   223.6   320.3   357.5   377.6   393.2   410.7   433.1   468.1   544.1   838.0  3824.9  20907.4    20917
read      331.8   144.7   127.6   183.9   199.2   299.9   355.2   389.0   415.9   451.3   500.8   591.2   804.0  1312.6  3174.4  85861.2    85651
read      317.9   127.0   127.6   181.6   196.3   298.4   351.9   381.6   402.7   429.6   463.3   514.4   634.8   910.5  4109.6  61900.2    61935
read      319.6   111.2   127.6   183.7   198.9   305.8   358.4   386.6   405.5   429.8   460.2   504.2   603.2   737.5  1574.5  50368.6    50216
read      326.0   150.3   127.6   182.4   197.2   299.2   354.1   386.0   409.6   439.4   479.7   547.7   717.3  1695.5  3857.3  72419.6    72251
read      321.6   127.2   127.6   181.2   195.8   297.1   351.9   383.6   406.4   436.1   476.4   543.0   691.5  1083.2  3073.8  71838.4    71798
read      343.2   144.4   137.8   194.1   213.8   329.0   377.5   403.1   423.0   445.4   472.9   521.0   671.5  1797.9  4430.3  19624.6    19701
read      361.7   188.5   137.8   189.2   208.0   340.4   401.7   434.5   457.0   482.4   514.5   572.8   748.9  2831.1  5012.7  24901.0    24952
read      527.2   822.6   127.6   190.6   207.6   316.6   379.8   421.7   458.3   513.8   645.5  2022.2  4330.2  7993.9 12688.3  81698.4    81838
read      327.1    96.6   137.8   199.5   218.4   321.1   361.7   383.5   398.6   417.5   440.0   475.2   547.3   685.9  1992.3  26589.6    26648
read      320.1    95.0   137.8   197.5   216.2   313.8   351.2   371.2   386.2   402.2   426.1   462.1   539.8   806.8  3335.2  24811.6    24837
read      324.1    93.8   127.6   195.3   213.6   317.8   359.1   380.9   396.5   415.4   438.4   475.2   551.7   704.5  2335.8  29362.6    29420
read      402.2   320.0   127.6   194.4   212.4   313.9   369.2   407.4   445.4   512.8   659.0   988.2  1775.7  3031.4  7279.4 103895.0   103882
read      321.7   131.2   127.6   182.3   196.9   297.8   352.6   383.9   406.1   435.0   472.7   536.1   680.5  1164.0  3118.6  70439.6    70314
read      317.6   121.8   127.6   181.7   196.2   298.7   351.8   381.1   401.9   428.5   462.6   515.5   637.4   866.6  3410.2  61605.6    61679
read      320.4   108.8   127.6   185.0   200.3   306.8   358.0   385.6   404.3   428.7   458.9   503.7   608.7   748.1  2934.3  49580.8    49557
read      349.9   215.2   127.6   197.5   217.2   327.4   374.6   401.2   421.9   445.6   475.3   528.1   737.6  3426.2  7750.3  19349.0    19325
read      308.2   122.5   137.8   199.2   214.4   296.3   332.0   351.9   366.5   383.7   404.2   439.9   539.3  1405.1  4909.3   9156.6     9128
read      612.6   935.9   127.6   206.0   225.4   343.3   407.1   455.0   502.1   599.1  1144.5  2523.7  5037.3  8216.5 11470.6  94941.6    94933
read      318.6    85.2   127.6   198.0   216.4   314.1   350.7   370.5   385.4   401.5   424.5   457.8   525.3   694.9  1408.1  24421.8    24327
read      317.7   132.1   127.6   181.1   195.4   294.4   347.5   378.1   400.3   428.6   466.1   529.3   670.5  1147.7  3419.1  71639.4    71896
read      355.3   187.9   127.6   189.1   205.2   307.9   365.2   402.5   435.3   482.9   561.7   691.0  1057.7  1692.9  3469.6  93798.4    93771
read      341.6   152.5   137.8   196.3   216.4   326.9   372.4   397.8   417.1   439.2   467.2   511.6   657.1  2074.0  4740.8  20423.2    20452
read      408.5   310.8   127.6   186.4   207.3   362.3   443.4   488.1   520.2   559.3   610.3   684.5  1208.2  4762.7  8001.3  42407.2    42338
read      350.9   353.4   127.6   182.6   197.4   299.3   354.8   387.3   411.5   443.1   487.5   572.2  1387.9  5243.8  9626.0  72604.4    72627
read      328.5   135.5   127.6   183.7   198.7   300.1   355.9   388.8   414.1   446.8   492.7   574.2   747.3  1178.5  2921.8  80480.6    80603
read      320.7   118.0   127.6   185.1   200.3   306.7   358.4   386.2   405.2   429.4   459.1   502.2   602.4   822.8  2964.8  49263.0    49049
read      351.3   192.2   127.6   187.5   203.2   305.0   362.2   398.2   429.3   472.0   544.4   672.0  1069.5  1887.9  4068.1  92305.0    92305
read      338.9   228.3   127.6   184.2   199.6   306.8   361.9   392.5   415.1   442.9   480.2   546.9   919.2  2759.2  8984.5  57029.4    56889
read      318.0   134.8   127.6   180.8   195.1   293.6   347.0   377.7   400.5   429.6   467.7   533.6   688.8  1140.8  3743.8  77877.4    78036
read      317.1   132.4   127.6   180.5   194.7   293.9   347.8   378.4   400.6   428.6   465.0   524.7   663.0  1291.2  3465.3  71506.4    71583
read      314.3   118.2   127.6   179.7   193.8   292.6   345.8   375.8   398.0   425.3   461.4   521.0   658.5   980.5  2739.5  72772.4    72609
read      421.5   400.3   127.6   195.2   213.9   315.2   367.9   403.8   439.2   501.2   658.3  1150.4  2256.4  3704.8  7825.3 107456.8   107382
read      332.7   150.0   127.6   184.3   199.6   301.1   357.1   390.4   416.3   450.1   497.9   585.0   812.9  1510.4  3109.3  86581.4    86530
read      346.0   166.2   137.8   199.1   219.0   327.4   374.5   400.5   420.6   443.5   470.8   519.9   693.3  2340.8  4716.5  16556.0    16550
read      646.4  1063.1   127.6   200.2   220.2   329.7   393.3   438.1   484.5   576.7  1291.9  2957.8  5748.7  8614.1 11197.1  84684.8    84534
read      321.3   152.9   127.6   181.9   196.5   296.5   350.5   381.4   403.5   432.3   469.1   531.1   682.9  1579.5  3850.3  72546.8    72631
read      317.9   106.9   127.6   183.4   198.4   304.8   355.6   382.8   401.4   425.2   454.7   499.0   602.7   857.5  1949.9  49284.2    49291
read      316.0   131.4   118.1   180.6   195.0   296.5   349.6   379.0   399.7   425.9   459.0   508.2   635.6  1136.2  3832.5  62272.4    62175
read      321.3   136.0   127.6   181.3   195.9   295.5   349.9   381.4   404.0   434.2   473.9   543.6   704.5  1232.8  3486.9  80264.6    80213
read      350.1   221.1   137.8   201.1   220.2   327.1   373.7   399.8   419.5   441.7   469.8   517.0   741.8  3366.7  7892.0  16559.2    16566
read      501.1   494.4   127.6   189.3   208.1   358.6   458.6   540.5   621.5   732.5   920.8  1297.5  2494.8  6132.0  8280.0  54053.2    53985
read      397.9   318.9   127.6   192.8   210.7   314.6   371.1   411.4   450.5   513.5   635.7   922.9  1756.4  3039.1  7674.7 102087.4   101949
read      323.4    91.3   127.6   200.4   219.7   317.9   355.3   375.4   390.8   406.9   430.2   464.6   539.0   721.7  2112.8  24135.8    24076
read      319.6   115.5   127.6   184.3   199.7   305.0   356.2   383.7   402.6   427.0   457.1   501.6   604.7   986.6  3156.0  52542.0    52574
read      403.8   333.7   127.6   193.6   211.7   314.7   370.1   408.7   446.9   509.8   647.6   987.0  1855.6  3168.5  7645.6 106239.8   106271
read      410.9   348.2   127.6   195.1   213.5   317.8   374.5   416.8   457.2   528.0   673.5  1010.7  1862.3  3429.4  7828.7 105301.8   105451
read      335.6   153.9   127.6   185.3   200.8   304.0   360.1   393.4   420.0   454.4   503.1   593.1   816.8  1513.8  3145.6  86126.2    86087
read      325.9    98.0   127.6   195.2   213.2   319.6   361.6   384.1   399.5   419.2   442.7   477.2   553.2   738.9  2465.7  29053.6    29108
read      374.1   248.5   127.6   188.9   205.7   308.3   365.3   403.5   440.1   497.5   601.5   802.8  1405.4  2383.2  5300.5 101135.0   101115
read      319.5   141.2   127.6   180.5   194.9   295.6   349.0   379.5   401.7   430.4   467.9   533.4   686.4  1162.3  4231.1  74205.2    74326
read      319.2   122.7   127.6   180.9   195.5   296.0   349.7   380.3   402.5   431.5   468.9   534.9   683.0  1068.4  2154.2  75834.2    75832
read      354.4   202.0   127.6   187.8   203.7   306.9   363.6   399.7   431.1   474.9   546.5   678.5  1102.6  2305.3  4471.3  94647.4    94901
read      332.5   174.5   137.8   202.9   221.4   315.0   354.6   377.0   394.1   414.6   441.8   487.0   632.1  2612.1  7283.1  15813.6    15809
read      393.4   262.7   127.6   191.5   212.5   356.8   427.8   465.6   492.6   524.2   567.9   638.5  1158.2  3708.7  7560.7  28785.8    28874
read      397.5   366.0   127.6   184.7   201.2   321.5   383.2   421.1   452.4   497.0   588.5   842.8  1883.9  4848.0  7933.1  51857.6    51882
read      324.4    96.1   127.6   193.1   210.7   317.8   361.2   384.5   400.6   420.6   444.4   480.4   556.6   742.2  1984.1  32795.6    32653
read      325.3   102.4   127.6   188.2   204.7   315.2   364.0   390.2   408.5   431.1   459.5   500.1   592.9   779.5  1676.3  41730.4    41676
read      317.8   130.5   127.6   180.8   195.2   297.5   350.9   380.3   401.7   428.4   462.3   515.4   646.7  1153.6  3669.4  63205.4    63019
read      374.9   245.5   127.6   190.4   207.3   312.2   370.2   409.3   445.4   499.7   595.0   778.5  1361.8  2494.0  5468.3  99118.8    99164
read      323.2   119.2   127.6   185.3   200.9   310.3   361.2   388.8   408.1   431.6   461.5   504.8   606.3   790.9  3360.5  47007.6    47055
read      319.5   126.5   127.6   181.7   196.5   299.7   353.2   382.9   403.9   430.8   465.1   519.0   645.8  1075.8  3456.4  62531.8    62394
read      370.9   242.6   127.6   189.5   206.1   309.9   367.5   405.9   441.6   495.3   588.8   765.3  1329.4  2460.8  6736.2  98549.6    98519
read      322.1    91.8   127.6   191.5   208.9   316.2   358.5   380.6   396.6   415.9   439.5   477.2   560.5   695.1  1419.5  32197.4    32122
read      324.2   141.5   127.6   183.6   198.8   307.5   359.6   387.4   406.3   430.7   461.3   507.3   631.5  1895.6  3858.0  49332.4    49464
read      320.7    98.1   137.8   198.0   217.0   314.4   351.5   372.1   387.3   403.1   427.5   462.9   537.1   743.6  3468.2  24174.4    24034
read      317.8   132.9   118.1   180.6   195.0   293.4   346.6   377.4   400.1   428.9   466.8   531.6   682.4  1209.8  3521.2  77345.8    77363
read      347.6   189.7   127.6   186.0   201.8   304.5   361.5   396.7   426.4   466.5   531.0   649.3  1037.4  1866.1  4593.9  91885.2    91698
read      318.6   105.2   127.6   187.3   202.9   310.7   356.3   380.0   396.8   417.4   443.0   482.3   567.7   714.2  2328.1  39081.8    38997
read      331.9   147.6   127.6   183.6   198.9   301.0   356.4   389.5   415.3   449.4   497.4   584.0   804.0  1450.5  3278.2  86169.2    86028
read      330.0   147.2   127.6   183.4   198.7   300.7   356.0   388.8   413.7   446.1   491.6   573.6   776.8  1402.5  3552.9  82876.2    83012
read      331.3   131.5   127.6   197.2   216.6   316.1   359.4   383.5   401.0   423.3   451.4   495.5   641.6  1946.8  3917.3  15069.8    15024
read      705.4  1017.5   127.6   189.9   207.1   327.7   422.8   525.0   758.2  1218.6  1827.3  2870.0  4990.5  8400.3 11500.3  56645.6    56640
read      355.5   199.0   127.6   187.9   204.1   306.3   363.0   399.1   431.3   477.8   553.4   688.7  1132.4  1934.9  3685.4  97267.2    97362
read      403.7   330.8   127.6   193.8   211.9   315.2   370.4   409.3   447.8   512.4   649.3   980.9  1845.3  3102.9  7680.5 107380.0   107412
read      311.6   109.1   127.6   180.2   194.4   293.5   346.4   375.0   396.0   421.3   453.7   501.8   615.0   800.0  2142.1  65076.8    65030
read      320.9   146.2   127.6   181.7   196.2   294.2   348.3   380.1   402.9   433.0   471.2   538.1   699.5  1545.4  4085.9  79559.6    79278
read      319.2   112.3   127.6   184.2   199.5   306.4   357.3   384.1   402.5   425.8   454.8   497.5   590.2   780.9  3131.0  47609.6    47544
read      394.0   317.4   127.6   191.8   209.3   311.1   366.5   403.9   440.5   502.9   630.6   928.7  1714.6  3116.2  7576.9 105009.4   105368
read      312.5   108.5   127.6   180.5   194.7   296.8   349.4   377.5   397.3   421.4   451.9   498.1   603.4   745.0  1352.0  57993.6    58181
read      317.4   111.8   127.6   181.3   196.0   300.6   354.1   383.3   403.2   429.0   460.9   508.1   626.2   855.4  1943.8  57095.0    56960
read      337.2   125.4   127.6   204.4   223.3   325.0   367.9   391.5   407.9   429.2   456.6   498.0   615.0  1339.0  3922.7  14963.0    14849
read      510.6   853.3   127.6   186.0   202.2   302.9   362.5   399.7   431.1   473.6   558.7  1835.7  4935.5  8073.6 10916.0  63804.6    63672
read      316.9   102.6   127.6   182.8   197.8   305.6   356.4   383.1   401.2   423.9   452.0   493.8   584.3   749.8  1874.3  48167.2    48289
read      322.4   127.2   137.8   202.8   219.9   309.1   346.7   368.9   385.2   403.2   429.4   469.2   594.5  1338.4  3802.8  11782.2    11797
read      323.7   117.8   137.8   203.1   219.8   312.0   351.4   373.0   389.2   406.5   431.1   468.7   582.1  1398.9  3129.6  10857.2    10781
read      366.6   233.5   127.6   186.3   202.9   327.4   389.1   425.4   454.0   491.2   547.9   656.6  1016.1  3465.8  7151.2  49312.6    49362
read      387.1   289.4   127.6   191.3   208.7   313.2   370.1   409.5   447.0   506.2   615.7   843.4  1605.5  3122.5  7300.7 102033.8   102119
read      320.7   120.4   127.6   184.7   200.3   308.7   359.4   386.6   404.8   428.0   456.2   497.6   590.9   782.8  2373.6  46072.8    46213
read      351.2   194.9   127.6   187.9   203.7   305.2   361.7   397.7   428.6   471.0   541.0   665.2  1063.8  2073.3  4044.4  97055.2    97025
read      350.0   205.5   137.8   197.4   217.0   328.1   375.3   401.2   421.3   444.4   473.7   526.4   757.6  3575.4  6104.4  18472.6    18351
read      359.7   187.4   137.8   192.0   211.2   341.1   398.6   429.5   451.4   475.5   506.1   556.7   712.5  2698.9  7632.6  21443.2    21426
read      362.1   220.8   127.6   187.2   204.3   327.9   386.0   420.1   447.0   481.2   531.7   624.6   925.9  3055.9  7047.3  43007.2    43013
read      316.5   118.1   127.6   180.8   195.3   295.5   350.2   380.8   402.2   429.5   463.9   517.3   642.6   923.3  2191.7  67292.8    67376
read      323.6   113.4   127.6   189.1   205.4   315.1   360.5   384.3   400.8   421.9   447.7   486.9   580.0  1132.1  3446.9  36035.0    36043
read      288.3    95.4   137.8   200.0   212.2   275.7   304.8   320.8   334.4   349.0   370.7   405.3   503.5  1111.7  3858.2   6245.8     6255
read      680.7  1045.2   127.6   222.1   242.6   357.4   423.0   471.6   525.9   636.1  1491.4  3155.7  5373.6  8668.5 11588.6 102003.2   102499
read      321.3   122.2   137.8   195.6   213.3   313.5   353.7   374.9   391.1   408.5   431.7   466.6   543.2   984.3  4215.5  26233.4    26263
read      314.1   105.1   127.6   181.4   195.9   298.5   351.2   379.9   400.0   424.4   454.7   499.2   601.0   746.3  1831.7  56990.8    56974
read      317.5   103.6   127.6   186.8   202.1   309.5   355.9   380.0   396.8   417.1   442.0   480.5   558.2   686.6  3149.4  40840.8    40869
read      317.4   118.6   127.6   183.4   198.2   305.1   355.0   381.2   399.5   422.2   450.0   491.4   587.2   872.0  3825.0  46719.0    46514
read      315.9   103.6   137.8   201.5   218.3   304.0   341.1   362.9   378.0   396.3   420.6   458.6   561.7  1256.7  3059.0  11446.2    11431
read      716.6  1137.9   127.6   190.1   207.0   312.8   390.0   458.1   552.1  1099.3  1939.2  3237.4  5704.3  9005.6 12590.1  58684.8    58600
read      316.4   122.7   127.6   180.9   195.1   295.5   349.5   379.5   401.3   428.8   464.1   519.6   641.6   879.0  3055.2  67913.0    68058
read      317.0   123.7   127.6   182.2   197.0   301.1   352.8   380.4   400.0   424.5   455.0   499.7   605.2  1175.7  3381.0  54436.2    54502
read      320.3   117.2   127.6   182.1   197.0   300.8   354.9   385.2   406.4   433.3   467.5   522.5   643.2   938.9  2375.3  64072.6    64022
read      328.0   125.5   127.6   186.6   202.3   311.3   365.3   394.6   415.9   440.6   471.6   523.6   641.8   940.1  3379.3  52309.8    52142
read      387.2   282.4   127.6   191.6   209.0   312.4   369.7   409.1   445.7   503.7   617.9   866.1  1597.2  2915.0  5853.7 101489.4   101375
read      323.9   117.9   127.6   186.8   202.5   311.5   360.7   387.3   405.8   429.6   459.6   504.8   619.9   811.4  2368.2  40773.6    40606
read      319.8   108.0   127.6   184.9   200.0   307.6   358.1   384.8   403.1   426.6   455.9   499.2   597.4   765.3  1967.7  47665.6    47485
read      320.7   112.4   127.6   184.1   199.4   307.2   358.5   385.9   404.5   428.2   457.6   501.6   608.9   881.9  2752.6  48873.0    48977
read      321.0   107.8   127.6   188.2   204.1   312.9   358.6   382.7   399.4   420.3   445.8   484.3   570.3   787.0  2345.1  38531.4    38615
read      329.6   149.8   127.6   183.7   198.8   301.5   356.7   388.8   413.0   444.0   487.5   565.1   765.7  1464.3  3766.2  80300.6    80279
read      323.2   133.6   127.6   181.9   196.7   298.5   352.7   383.9   406.5   435.8   475.4   544.1   715.7  1156.9  2929.1  75810.6    75843
read      317.6   129.9   127.6   180.4   194.7   295.9   350.0   380.1   401.7   429.0   463.7   520.3   658.4  1173.9  3375.4  66955.6    67095
read      317.3   106.5   127.6   185.8   201.4   308.7   355.0   379.1   396.5   417.3   442.7   482.1   564.0   717.1  3886.7  41358.0    41325
read      314.4   112.2   127.6   181.0   195.5   299.1   350.4   378.2   398.0   422.4   453.5   500.5   609.6   818.8  2204.9  55764.2    55752
read      332.9   147.5   127.6   183.7   198.9   301.6   357.5   390.6   416.7   451.2   499.6   588.9   817.7  1385.8  2853.8  85552.4    85561
read      318.6   143.5   137.8   199.7   218.1   304.6   340.8   362.5   377.9   397.8   424.5   466.2   593.3  1365.5  7239.6  14125.8    14194
read      653.0  1051.6   127.6   205.3   225.3   341.3   410.6   465.0   522.3   638.3  1297.7  2781.0  5694.2  8964.1 12746.7  87889.4    88002
read      397.6   431.8   127.6   188.8   205.8   314.9   373.5   412.9   446.9   495.9   579.0   768.4  2015.5  5909.3 11238.3  90313.0    90515
read      433.8   409.2   127.6   199.5   219.2   324.4   378.1   417.1   454.4   520.6   695.3  1172.1  2312.8  3602.8  7973.4 109234.8   109283
read      322.7    89.8   127.6   196.9   215.9   317.0   356.3   377.2   393.0   410.6   433.2   467.6   543.4   710.6  1832.6  26763.2    26699
read      324.0    97.9   127.6   189.5   206.2   316.1   361.9   386.5   403.1   424.7   451.4   492.7   582.7   721.6  1405.4  37308.6    37400
read      340.4   163.1   137.8   195.6   215.4   322.2   368.5   394.5   413.6   436.3   466.7   517.2   682.0  2172.6  7071.2  19332.6    19307
read      319.3   135.8   127.6   196.9   214.4   306.5   345.5   367.9   384.0   401.7   427.2   465.7   582.9  1707.8  5232.2  11497.2    11527
read      663.3  1063.2   127.6   199.1   218.2   334.3   404.0   457.1   507.4   618.3  1448.4  3073.1  5493.8  8606.0 12482.3  83563.6    83787
read      332.6   130.4   127.6   196.6   215.5   318.7   361.4   385.7   402.8   426.1   455.7   501.7   638.4  1633.7  3741.6  22203.6    22209
read      687.2  1130.2   127.6   195.0   212.9   317.9   389.7   447.2   507.6   681.7  1650.9  3186.5  5814.5  9271.9 11946.0  75328.4    75169
read      320.7   125.8   127.6   182.1   196.8   298.2   351.3   382.1   403.9   432.6   470.6   536.7   678.0  1006.7  2920.0  73969.8    73833
read      361.6   229.2   127.6   188.1   204.4   308.6   366.3   402.7   435.2   483.5   560.8   699.1  1200.8  2543.3  6072.9  94602.0    94641
read      316.0   122.3   127.6   180.8   195.3   298.0   350.0   378.5   399.2   425.1   458.4   507.9   633.5   907.4  3245.9  61259.2    61338
